Using device: cpu
gc-8.0-bbb-buff60
Goal, Curr: (-1.12,  1.19), (  0.34,  -1.40)   Error: 2.97
Last SG, Last State: (  3.10,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.38064 

Goal, Curr: (-1.08,  0.91), (  1.40,  -1.40)   Error: 3.39
Last SG, Last State: (  3.32,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.42534 

Goal, Curr: (-1.14,  0.89), (  1.40,  -1.40)   Error: 3.42
Last SG, Last State: (  2.89,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.45855 

Goal, Curr: (-1.03,  0.99), (  1.40,  -1.40)   Error: 3.41
Last SG, Last State: (  2.82,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.17947 

Goal, Curr: (-1.11,  0.97), (  1.40,  -1.40)   Error: 3.45
Last SG, Last State: (  3.08,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.36981 

Goal, Curr: (-0.77,  1.17), (  1.40,  -1.40)   Error: 3.36
Last SG, Last State: (  3.13,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.92166 

episode:01500, mean:-1.38, std:0.18, median:-1.31, success:0.00
Log radii:  [ 2.0794415 -2.0794415 -2.0794415 -2.0794415 -2.0794415 -1.4558642]
Adjusted log radii:  [2.36944151 2.11055827 2.71055818 2.41055822 1.51055837 1.83413577]
Goal, Curr: (-0.97,  1.12), (  1.40,  -1.40)   Error: 3.46
Last SG, Last State: (  2.92,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.37572 

Goal, Curr: (-1.01,  0.82), (  1.40,  -1.40)   Error: 3.27
Last SG, Last State: (  2.93,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.31368 

Goal, Curr: (-0.95,  0.77), (  1.40,  -1.40)   Error: 3.20
Last SG, Last State: (  2.63,  -3.40), (  1.24,  -1.40)  SG Improvement:-0.01242 

Goal, Curr: (-1.04,  1.15), (  1.40,  -1.40)   Error: 3.53
Last SG, Last State: (  2.67,  -3.40), (  1.27,  -1.40)  SG Improvement:-0.09767 

Goal, Curr: (-1.08,  0.99), (  1.40,  -1.40)   Error: 3.44
Last SG, Last State: (  2.66,  -3.40), (  1.26,  -1.40)  SG Improvement:-0.19271 

Goal, Curr: (-1.00,  1.05), (  1.40,  -1.40)   Error: 3.42
Last SG, Last State: (  2.73,  -3.40), (  1.34,  -1.40)  SG Improvement:-0.12601 

Goal, Curr: (-1.05,  1.03), (  1.40,  -1.40)   Error: 3.45
Last SG, Last State: (  3.07,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.49846 

Goal, Curr: (-0.92,  0.84), (  1.40,  -1.40)   Error: 3.23
Last SG, Last State: (  2.74,  -3.40), (  1.34,  -1.40)  SG Improvement:-0.10065 

Goal, Curr: (-0.93,  1.06), (  1.40,  -1.40)   Error: 3.39
Last SG, Last State: (  2.89,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.50215 

Goal, Curr: (-0.92,  1.25), (  1.40,  -1.40)   Error: 3.52
Last SG, Last State: (  2.95,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.52266 

episode:01600, mean:-1.29, std:0.14, median:-1.24, success:0.00
Goal, Curr: (-0.78,  0.83), (  1.40,  -1.40)   Error: 3.12
Last SG, Last State: (  2.87,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.89336 

Goal, Curr: (-0.94,  0.88), (  1.40,  -1.40)   Error: 3.26
Last SG, Last State: (  2.87,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.94215 

Goal, Curr: (-0.92,  1.19), (  1.40,  -1.40)   Error: 3.47
Last SG, Last State: (  2.69,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.05598 

Goal, Curr: (-1.22,  0.83), (  1.40,  -1.40)   Error: 3.44
Last SG, Last State: (  2.90,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.78532 

Goal, Curr: (-1.16,  1.05), (  1.40,  -1.40)   Error: 3.54
Last SG, Last State: (  2.87,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.94222 

Goal, Curr: (-0.81,  0.83), (  1.40,  -1.40)   Error: 3.14
Last SG, Last State: (  3.07,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.82759 

Goal, Curr: (-0.78,  1.20), (  1.40,  -1.40)   Error: 3.40
Last SG, Last State: (  2.95,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.95326 

Goal, Curr: (-0.87,  1.22), (  1.40,  -1.40)   Error: 3.47
Last SG, Last State: (  2.82,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.94760 

Goal, Curr: (-1.08,  0.87), (  1.40,  -1.40)   Error: 3.35
Last SG, Last State: (  3.28,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.06219 

Goal, Curr: (-1.12,  0.77), (  1.40,  -1.40)   Error: 3.32
Last SG, Last State: (  2.97,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.82057 

episode:01700, mean:-1.39, std:0.18, median:-1.37, success:0.00
Goal, Curr: (-1.13,  1.20), (  1.40,  -1.40)   Error: 3.62
Last SG, Last State: (  2.87,  -3.40), (  1.28,  -1.40)  SG Improvement:-1.23528 

Goal, Curr: (-1.11,  0.81), (  1.40,  -1.40)   Error: 3.35
Last SG, Last State: (  2.70,  -3.40), (  1.14,  -1.40)  SG Improvement:-1.02090 

Goal, Curr: (-1.24,  1.14), (  1.40,  -1.40)   Error: 3.66
Last SG, Last State: (  3.10,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.02664 

Goal, Curr: (-1.22,  0.80), (  1.40,  -1.40)   Error: 3.42
Last SG, Last State: (  2.93,  -3.40), (  1.34,  -1.40)  SG Improvement:-1.33333 

Goal, Curr: (-1.19,  0.90), (  1.40,  -1.40)   Error: 3.47
Last SG, Last State: (  2.80,  -3.40), (  1.22,  -1.40)  SG Improvement:-1.16590 

Goal, Curr: (-1.03,  0.84), (  1.40,  -1.40)   Error: 3.31
Last SG, Last State: (  3.02,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.19130 

Goal, Curr: (-0.80,  0.76), (  1.40,  -1.40)   Error: 3.08
Last SG, Last State: (  2.87,  -3.40), (  1.28,  -1.40)  SG Improvement:-1.20587 

Goal, Curr: (-1.13,  1.16), (  1.40,  -1.40)   Error: 3.60
Last SG, Last State: (  2.91,  -3.40), (  1.32,  -1.40)  SG Improvement:-1.28320 

Goal, Curr: (-1.18,  0.83), (  1.40,  -1.40)   Error: 3.41
Last SG, Last State: (  3.08,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.07036 

Goal, Curr: (-1.25,  1.17), (  1.40,  -1.40)   Error: 3.69
Last SG, Last State: (  2.93,  -3.40), (  1.34,  -1.40)  SG Improvement:-1.31350 

episode:01800, mean:-1.45, std:0.11, median:-1.41, success:0.00
Log radii:  [ 1.8944165  -0.87383497 -1.8627956  -2.0794415  -2.0794415  -1.8461522 ]
Adjusted log radii:  [1.88441646 1.51616502 2.62720418 2.41055822 1.81055832 1.44384789]
Goal, Curr: (-0.78,  1.24), (  1.40,  -1.40)   Error: 3.42
Last SG, Last State: (  3.21,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.08055 

Goal, Curr: (-1.15,  1.12), (  1.40,  -1.40)   Error: 3.58
Last SG, Last State: (  3.28,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.09880 

Goal, Curr: (-0.98,  0.77), (  1.40,  -1.40)   Error: 3.21
Last SG, Last State: (  3.33,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.14281 

Goal, Curr: (-0.99,  0.92), (  1.40,  -1.40)   Error: 3.33
Last SG, Last State: (  3.04,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.09300 

Goal, Curr: (-0.96,  0.81), (  1.40,  -1.40)   Error: 3.23
Last SG, Last State: (  2.94,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.74870 

Goal, Curr: (-0.77,  0.91), (  1.40,  -1.40)   Error: 3.17
Last SG, Last State: (  3.04,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.99416 

Goal, Curr: (-0.92,  1.16), (  1.40,  -1.40)   Error: 3.46
Last SG, Last State: (  3.09,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.13124 

Goal, Curr: (-1.08,  0.95), (  1.40,  -1.40)   Error: 3.41
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.21233 

Goal, Curr: (-1.16,  1.22), (  1.40,  -1.40)   Error: 3.66
Last SG, Last State: (  3.09,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.99685 

Goal, Curr: (-1.03,  0.96), (  1.40,  -1.40)   Error: 3.38
Last SG, Last State: (  3.18,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.01781 

episode:01900, mean:-1.45, std:0.20, median:-1.54, success:0.00
Goal, Curr: (-1.09,  0.84), (  1.40,  -1.40)   Error: 3.35
Last SG, Last State: (  3.22,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.06567 

Goal, Curr: (-1.02,  1.06), (  1.40,  -1.40)   Error: 3.45
Last SG, Last State: (  3.13,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.99935 

Goal, Curr: (-1.12,  0.87), (  1.40,  -1.40)   Error: 3.39
Last SG, Last State: (  2.85,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.96679 

Goal, Curr: (-0.79,  1.19), (  1.40,  -1.40)   Error: 3.39
Last SG, Last State: (  2.91,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.95100 

Goal, Curr: (-0.96,  1.07), (  1.40,  -1.40)   Error: 3.41
Last SG, Last State: (  3.04,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.98652 

Goal, Curr: (-1.23,  0.77), (  1.40,  -1.40)   Error: 3.41
Last SG, Last State: (  3.06,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.94600 

Goal, Curr: (-0.85,  0.86), (  1.40,  -1.40)   Error: 3.19
Last SG, Last State: (  2.85,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.97847 

Goal, Curr: (-0.96,  0.83), (  1.40,  -1.40)   Error: 3.25
Last SG, Last State: (  2.95,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.91512 

Goal, Curr: (-1.23,  1.18), (  1.40,  -1.40)   Error: 3.68
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.13685 

Goal, Curr: (-1.10,  0.86), (  1.40,  -1.40)   Error: 3.36
Last SG, Last State: (  3.24,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.85804 

episode:02000, mean:-1.47, std:0.17, median:-1.53, success:0.00
Goal, Curr: (-0.78,  0.78), (  1.40,  -1.40)   Error: 3.08
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.10146 

Goal, Curr: (-1.17,  1.22), (  1.40,  -1.40)   Error: 3.66
Last SG, Last State: (  3.22,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.31077 

Goal, Curr: (-1.22,  0.93), (  1.40,  -1.40)   Error: 3.51
Last SG, Last State: (  3.00,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.06059 

Goal, Curr: (-1.13,  0.95), (  1.40,  -1.40)   Error: 3.45
Last SG, Last State: (  3.36,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.99467 

Goal, Curr: (-0.87,  0.88), (  1.40,  -1.40)   Error: 3.21
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.08015 

Goal, Curr: (-0.79,  1.09), (  1.40,  -1.40)   Error: 3.31
Last SG, Last State: (  3.02,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.06125 

Goal, Curr: (-1.12,  0.79), (  1.40,  -1.40)   Error: 3.34
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.16556 

Goal, Curr: (-0.76,  1.14), (  1.40,  -1.40)   Error: 3.34
Last SG, Last State: (  3.26,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.06496 

Goal, Curr: (-1.24,  1.14), (  1.40,  -1.40)   Error: 3.66
Last SG, Last State: (  3.26,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.03291 

Goal, Curr: (-1.13,  0.97), (  1.40,  -1.40)   Error: 3.47
Last SG, Last State: (  3.24,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.32037 

episode:02100, mean:-1.49, std:0.20, median:-1.59, success:0.00
Goal, Curr: (-1.17,  0.78), (  1.40,  -1.40)   Error: 3.37
Last SG, Last State: (  3.00,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.77382 

Goal, Curr: (-1.23,  0.79), (  1.40,  -1.40)   Error: 3.42
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.26246 

Goal, Curr: (-1.15,  0.80), (  1.40,  -1.40)   Error: 3.37
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.37084 

Goal, Curr: (-1.15,  1.04), (  1.40,  -1.40)   Error: 3.52
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.21898 

Goal, Curr: (-0.88,  0.92), (  1.40,  -1.40)   Error: 3.25
Last SG, Last State: (  3.35,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.19641 

Goal, Curr: (-0.80,  0.95), (  1.40,  -1.40)   Error: 3.22
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.25082 

Goal, Curr: (-0.78,  1.00), (  1.40,  -1.40)   Error: 3.24
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.22691 

Goal, Curr: (-1.16,  0.95), (  1.40,  -1.40)   Error: 3.48
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.21086 

Goal, Curr: (-0.91,  0.96), (  1.40,  -1.40)   Error: 3.31
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.02336 

Goal, Curr: (-0.90,  1.01), (  1.40,  -1.40)   Error: 3.33
Last SG, Last State: (  3.39,  -3.40), (  1.40,  -1.40)  SG Improvement:-1.85748 

episode:02200, mean:-1.36, std:0.18, median:-1.40, success:0.00
Log radii:  [ 2.0794415  -2.0794415  -2.0794415  -0.74682176 -0.09578717  1.1134152 ]
Adjusted log radii:  [2.66944146 1.51055837 3.01055813 2.84317803 1.09421289 1.10341525]
Goal, Curr: (-1.16,  1.15), (  1.40,  -1.40)   Error: 3.61
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:0.01548 

Goal, Curr: (-1.12,  1.02), (  1.40,  -1.40)   Error: 3.49
Last SG, Last State: (  3.30,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.61620 

Goal, Curr: (-1.08,  0.95), (  1.40,  -1.40)   Error: 3.42
Last SG, Last State: (  3.29,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.17078 

Goal, Curr: (-1.24,  0.83), (  1.40,  -1.40)   Error: 3.45
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.24554 

Goal, Curr: (-0.91,  0.95), (  1.40,  -1.40)   Error: 3.29
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.12566 

Goal, Curr: (-0.77,  1.05), (  1.40,  -1.40)   Error: 3.27
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:0.01922 

Goal, Curr: (-1.09,  1.17), (  1.40,  -1.40)   Error: 3.58
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:0.01501 

Goal, Curr: (-1.03,  0.98), (  1.40,  -1.40)   Error: 3.40
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.30695 

Goal, Curr: (-1.09,  0.93), (  1.40,  -1.40)   Error: 3.41
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.63293 

Goal, Curr: (-0.79,  0.90), (  1.40,  -1.40)   Error: 3.17
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.23949 

episode:02300, mean:-1.45, std:0.17, median:-1.48, success:0.00
Goal, Curr: (-1.05,  0.81), (  1.40,  -1.40)   Error: 3.29
Last SG, Last State: (  2.46,  -3.40), (  1.28,  -1.40)  SG Improvement:-0.20934 

Goal, Curr: (-0.85,  0.89), (  1.40,  -1.40)   Error: 3.21
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.11281 

Goal, Curr: (-1.13,  1.16), (  1.40,  -1.40)   Error: 3.60
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.04934 

Goal, Curr: (-0.82,  1.05), (  1.40,  -1.40)   Error: 3.30
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.01374 

Goal, Curr: (-0.90,  0.81), (  1.40,  -1.40)   Error: 3.19
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.11996 

Goal, Curr: (-0.85,  1.00), (  1.40,  -1.40)   Error: 3.29
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.47817 

Goal, Curr: (-1.06,  1.12), (  1.40,  -1.40)   Error: 3.52
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.85096 

Goal, Curr: (-0.78,  1.24), (  1.40,  -1.40)   Error: 3.42
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.11326 

Goal, Curr: (-0.82,  0.87), (  1.40,  -1.40)   Error: 3.18
Last SG, Last State: (  3.32,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.44151 

Goal, Curr: (-1.05,  0.90), (  1.40,  -1.40)   Error: 3.36
Last SG, Last State: (  3.38,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.83504 

episode:02400, mean:-1.32, std:0.20, median:-1.25, success:0.00
Goal, Curr: (-1.11,  0.78), (  1.40,  -1.40)   Error: 3.32
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:0.14132 

Goal, Curr: (-1.02,  0.83), (  1.40,  -1.40)   Error: 3.29
Last SG, Last State: (  3.17,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.10822 

Goal, Curr: (-1.00,  0.97), (  1.40,  -1.40)   Error: 3.37
Last SG, Last State: (  2.97,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.45770 

Goal, Curr: (-0.97,  1.15), (  1.40,  -1.40)   Error: 3.48
Last SG, Last State: (  2.79,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.84762 

Goal, Curr: (-1.23,  0.81), (  1.40,  -1.40)   Error: 3.43
Last SG, Last State: (  2.85,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.12504 

Goal, Curr: (-0.86,  0.93), (  1.40,  -1.40)   Error: 3.25
Last SG, Last State: (  3.14,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.36598 

Goal, Curr: (-1.06,  0.90), (  1.40,  -1.40)   Error: 3.37
Last SG, Last State: (  2.96,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.37530 

Goal, Curr: (-0.89,  1.13), (  1.40,  -1.40)   Error: 3.41
Last SG, Last State: (  3.03,  -3.40), (  1.40,  -1.40)  SG Improvement:-1.69642 

Goal, Curr: (-0.79,  1.19), (  1.40,  -1.40)   Error: 3.39
Last SG, Last State: (  3.14,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.33495 

Goal, Curr: (-0.85,  1.01), (  1.40,  -1.40)   Error: 3.30
Last SG, Last State: (  2.92,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.81007 

episode:02500, mean:-1.40, std:0.10, median:-1.39, success:0.00
Goal, Curr: (-0.90,  1.15), (  1.40,  -1.40)   Error: 3.43
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.06509 

Goal, Curr: (-1.00,  1.25), (  1.40,  -1.40)   Error: 3.57
Last SG, Last State: (  2.77,  -3.40), (  1.40,  -1.40)  SG Improvement:-1.89153 

Goal, Curr: (-0.80,  0.93), (  1.40,  -1.40)   Error: 3.20
Last SG, Last State: (  3.28,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.21816 

Goal, Curr: (-0.92,  1.18), (  1.40,  -1.40)   Error: 3.47
Last SG, Last State: (  3.13,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.96791 

Goal, Curr: (-0.89,  0.88), (  1.40,  -1.40)   Error: 3.23
Last SG, Last State: (  3.05,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.99438 

Goal, Curr: (-0.93,  0.89), (  1.40,  -1.40)   Error: 3.27
Last SG, Last State: (  3.08,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.23166 

Goal, Curr: (-0.88,  0.84), (  1.40,  -1.40)   Error: 3.19
Last SG, Last State: (  3.01,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.21628 

Goal, Curr: (-1.01,  1.13), (  1.40,  -1.40)   Error: 3.49
Last SG, Last State: (  2.81,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.23160 

Goal, Curr: (-1.07,  0.79), (  1.40,  -1.40)   Error: 3.30
Last SG, Last State: (  2.86,  -3.40), (  1.40,  -1.40)  SG Improvement:-1.88767 

Goal, Curr: (-0.99,  1.23), (  1.40,  -1.40)   Error: 3.55
Last SG, Last State: (  3.32,  -3.40), (  1.40,  -1.40)  SG Improvement:-1.77913 

episode:02600, mean:-1.23, std:0.07, median:-1.22, success:0.00
Goal, Curr: (-1.09,  1.14), (  1.40,  -1.40)   Error: 3.55
Last SG, Last State: (  2.94,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.12402 

Goal, Curr: (-0.99,  1.23), (  1.40,  -1.40)   Error: 3.55
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:0.04328 

Goal, Curr: (-0.89,  1.03), (  1.40,  -1.40)   Error: 3.34
Last SG, Last State: (  3.26,  -3.40), (  1.40,  -1.40)  SG Improvement:-1.82697 

Goal, Curr: (-1.15,  1.12), (  1.40,  -1.40)   Error: 3.58
Last SG, Last State: (  3.17,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.07865 

Goal, Curr: (-0.99,  0.90), (  1.40,  -1.40)   Error: 3.32
Last SG, Last State: (  3.13,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.05869 

Goal, Curr: (-1.16,  0.79), (  1.40,  -1.40)   Error: 3.37
Last SG, Last State: (  3.13,  -3.40), (  1.40,  -1.40)  SG Improvement:-1.82752 

Goal, Curr: (-1.25,  1.05), (  1.40,  -1.40)   Error: 3.61
Last SG, Last State: (  3.41,  -3.40), (  1.40,  -1.40)  SG Improvement:0.47727 

Goal, Curr: (-0.87,  1.08), (  1.40,  -1.40)   Error: 3.36
Last SG, Last State: (  3.18,  -3.40), (  1.40,  -1.40)  SG Improvement:-1.81612 

Goal, Curr: (-1.14,  0.84), (  1.40,  -1.40)   Error: 3.38
Last SG, Last State: (  3.09,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.06025 

Goal, Curr: (-1.04,  0.86), (  1.40,  -1.40)   Error: 3.32
Last SG, Last State: (  3.30,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.06239 

episode:02700, mean:-1.39, std:0.12, median:-1.38, success:0.00
Goal, Curr: (-1.22,  0.99), (  1.40,  -1.40)   Error: 3.55
Last SG, Last State: (  3.40,  -2.80), (  1.40,  -1.40)  SG Improvement:0.48142 

Goal, Curr: (-1.16,  0.77), (  1.40,  -1.40)   Error: 3.35
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:0.13976 

Goal, Curr: (-0.87,  1.10), (  1.40,  -1.41)   Error: 3.39
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.03163 

Goal, Curr: (-1.12,  0.92), (  1.40,  -1.40)   Error: 3.42
Last SG, Last State: (  3.20,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.78856 

Goal, Curr: (-1.03,  1.17), (  1.40,  -1.40)   Error: 3.53
Last SG, Last State: (  3.33,  -3.24), (  1.40,  -1.40)  SG Improvement:-3.25569 

Goal, Curr: (-1.08,  1.16), (  1.40,  -1.40)   Error: 3.56
Last SG, Last State: (  3.04,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.59749 

Goal, Curr: (-0.77,  0.97), (  1.40,  -1.40)   Error: 3.21
Last SG, Last State: (  3.10,  -3.40), (  1.40,  -1.40)  SG Improvement:0.41523 

Goal, Curr: (-0.91,  1.00), (  1.40,  -1.40)   Error: 3.33
Last SG, Last State: (  3.40,  -3.40), (  1.40,  -1.40)  SG Improvement:-0.02020 

Goal, Curr: (-0.96,  0.86), (  1.40,  -1.40)   Error: 3.27
Last SG, Last State: (  3.17,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.56246 

Goal, Curr: (-0.88,  1.25), (  1.40,  -1.40)   Error: 3.49
Last SG, Last State: (  3.18,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.59858 

episode:02800, mean:-1.46, std:0.18, median:-1.52, success:0.00
Goal, Curr: (-1.07,  1.19), (  1.40,  -1.40)   Error: 3.58
Last SG, Last State: (  3.16,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.26001 

Goal, Curr: (-0.78,  1.18), (  1.40,  -1.40)   Error: 3.38
Last SG, Last State: (  2.80,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.14555 

Goal, Curr: (-0.99,  0.79), (  1.40,  -1.40)   Error: 3.24
Last SG, Last State: (  2.90,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.19801 

Goal, Curr: (-1.24,  0.83), (  1.40,  -1.40)   Error: 3.45
Last SG, Last State: (  2.96,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.19202 

Goal, Curr: (-0.89,  0.76), (  1.40,  -1.40)   Error: 3.15
Last SG, Last State: (  3.14,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.23926 

Goal, Curr: (-0.97,  1.15), (  1.40,  -1.40)   Error: 3.48
Last SG, Last State: (  2.96,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.18383 

Goal, Curr: (-0.96,  0.88), (  1.40,  -1.40)   Error: 3.28
Last SG, Last State: (  2.93,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.21241 

Goal, Curr: (-1.17,  0.95), (  1.40,  -1.40)   Error: 3.48
Last SG, Last State: (  2.80,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.11335 

Goal, Curr: (-1.04,  0.83), (  1.40,  -1.40)   Error: 3.31
Last SG, Last State: (  3.11,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.23847 

Goal, Curr: (-0.80,  0.80), (  1.40,  -1.40)   Error: 3.11
Last SG, Last State: (  2.70,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.11974 

episode:02900, mean:-1.38, std:0.19, median:-1.42, success:0.00
Goal, Curr: (-0.82,  0.93), (  1.40,  -1.40)   Error: 3.22
Last SG, Last State: (  3.12,  -3.40), (  1.40,  -1.40)  SG Improvement:-3.50288 

Goal, Curr: (-0.87,  0.96), (  1.40,  -1.40)   Error: 3.27
Last SG, Last State: (  3.21,  -3.40), (  1.40,  -1.40)  SG Improvement:-2.72304 

