Using device: cpu
no-correction-fin7
Goal, Curr: (-1.23,  0.92), (  1.16,  -1.40)   Error: 3.32
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.03,  1.15), ( -1.40,  -1.40)   Error: 2.58
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.11,  0.94), ( -1.40,  -1.40)   Error: 2.36
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.07,  0.88), ( -1.40,  -1.40)   Error: 2.30
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00000 

Goal, Curr: (-0.77,  1.05), ( -1.40,  -1.40)   Error: 2.53
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-0.76,  1.17), ( -1.40,  -1.40)   Error: 2.65
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00000 

Goal, Curr: (-0.77,  1.13), ( -1.40,  -1.40)   Error: 2.61
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00116 

Goal, Curr: (-0.95,  0.82), ( -1.40,  -1.40)   Error: 2.27
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.12792 

Goal, Curr: (-0.88,  0.92), ( -1.40,  -1.40)   Error: 2.37
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.17,  1.04), ( -1.40,  -1.40)   Error: 2.45
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.23,  0.76), ( -1.40,  -1.40)   Error: 2.17
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00019 

Goal, Curr: (-0.76,  0.79), ( -1.40,  -1.40)   Error: 2.28
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-0.76,  1.25), ( -1.40,  -1.40)   Error: 2.72
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00010 

Goal, Curr: (-0.97,  1.13), ( -1.40,  -1.40)   Error: 2.57
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.11040 

Goal, Curr: (-0.81,  0.90), ( -1.40,  -1.40)   Error: 2.37
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00000 

Goal, Curr: (-1.08,  0.77), ( -1.40,  -1.40)   Error: 2.19
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-0.90,  1.05), ( -1.40,  -1.40)   Error: 2.50
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00000 

Goal, Curr: (-1.11,  0.98), ( -1.40,  -1.40)   Error: 2.39
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00000 

Goal, Curr: (-0.78,  1.12), ( -1.40,  -1.40)   Error: 2.60
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00000 

Goal, Curr: (-1.15,  1.24), ( -1.40,  -1.40)   Error: 2.65
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.10224 

Goal, Curr: (-0.91,  1.24), ( -1.40,  -1.40)   Error: 2.68
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

episode:00900, mean:6.86, std:0.46, median:6.87, success:0.00
Goal, Curr: (-0.84,  1.00), ( -1.40,  -0.82)   Error: 1.91
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00094 

Goal, Curr: (-1.24,  1.00), ( -1.40,  -0.84)   Error: 1.85
Last SG, Last State: ( -3.40,   1.16), ( -1.40,  -0.84)  SG Improvement:-0.00112 

Goal, Curr: (-1.10,  1.25), ( -1.40,  -0.82)   Error: 2.09
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00049 

Goal, Curr: (-1.11,  0.83), ( -1.40,  -0.82)   Error: 1.68
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00005 

Goal, Curr: (-1.17,  0.84), ( -1.40,  -0.82)   Error: 1.68
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00012 

Goal, Curr: (-0.91,  0.91), ( -1.40,  -0.82)   Error: 1.80
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00000 

Goal, Curr: (-1.12,  0.93), ( -1.40,  -0.82)   Error: 1.77
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00069 

Goal, Curr: (-0.99,  0.88), ( -1.40,  -0.82)   Error: 1.75
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00002 

Goal, Curr: (-1.10,  1.20), ( -1.40,  -0.82)   Error: 2.04
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00031 

Goal, Curr: (-0.87,  1.11), ( -1.40,  -0.82)   Error: 2.00
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00001 

Goal, Curr: (-0.75,  1.15), ( -1.40,  -0.82)   Error: 2.08
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00000 

Goal, Curr: (-0.90,  1.18), ( -1.40,  -0.82)   Error: 2.06
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00008 

Goal, Curr: (-1.07,  1.13), ( -1.40,  -0.82)   Error: 1.98
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00001 

Goal, Curr: (-1.12,  0.84), ( -1.40,  -0.82)   Error: 1.69
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00105 

Goal, Curr: (-0.97,  1.02), ( -1.40,  -0.82)   Error: 1.89
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00020 

Goal, Curr: (-0.98,  0.84), ( -1.40,  -0.82)   Error: 1.72
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00001 

Goal, Curr: (-1.06,  1.13), ( -1.40,  -0.82)   Error: 1.99
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00002 

Goal, Curr: (-0.81,  0.85), ( -1.40,  -0.82)   Error: 1.77
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00002 

Goal, Curr: (-0.99,  0.76), ( -1.40,  -0.82)   Error: 1.63
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00001 

Goal, Curr: (-1.18,  0.75), ( -1.40,  -0.82)   Error: 1.59
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00000 

Goal, Curr: (-0.79,  1.12), ( -1.40,  -0.82)   Error: 2.04
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00017 

Goal, Curr: (-1.15,  1.24), ( -1.40,  -0.82)   Error: 2.08
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00023 

Goal, Curr: (-0.90,  1.13), ( -1.40,  -0.82)   Error: 2.02
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00008 

Goal, Curr: (-0.97,  1.19), ( -1.40,  -0.82)   Error: 2.06
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00006 

Goal, Curr: (-0.96,  0.89), ( -1.40,  -0.82)   Error: 1.77
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00005 

Goal, Curr: (-1.11,  1.12), ( -1.40,  -0.82)   Error: 1.97
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00030 

Goal, Curr: (-1.15,  0.98), ( -1.40,  -0.82)   Error: 1.82
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00017 

Goal, Curr: (-0.83,  1.24), ( -1.40,  -0.82)   Error: 2.14
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00014 

Goal, Curr: (-1.18,  0.86), ( -1.40,  -0.82)   Error: 1.69
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00007 

Goal, Curr: (-0.93,  0.92), ( -1.40,  -0.82)   Error: 1.81
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00013 

Goal, Curr: (-1.22,  1.22), ( -1.40,  -0.82)   Error: 2.05
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00012 

Goal, Curr: (-1.23,  1.08), ( -1.40,  -0.82)   Error: 1.92
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00019 

Goal, Curr: (-1.12,  0.88), ( -1.40,  -0.82)   Error: 1.72
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00010 

Goal, Curr: (-1.00,  0.98), ( -1.40,  -0.82)   Error: 1.85
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00023 

Goal, Curr: (-1.22,  1.17), ( -1.40,  -0.82)   Error: 2.00
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00008 

Goal, Curr: (-1.17,  1.11), ( -1.40,  -0.82)   Error: 1.94
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00000 

Goal, Curr: (-1.02,  1.06), ( -1.40,  -0.82)   Error: 1.92
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00052 

Goal, Curr: (-1.12,  1.18), ( -1.40,  -0.82)   Error: 2.02
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00075 

Goal, Curr: (-1.13,  0.83), ( -1.40,  -0.82)   Error: 1.68
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00003 

Goal, Curr: (-1.16,  1.24), ( -1.40,  -0.82)   Error: 2.07
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00029 

Goal, Curr: (-1.08,  1.05), ( -1.40,  -0.82)   Error: 1.90
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00001 

Goal, Curr: (-0.86,  1.04), ( -1.40,  -0.82)   Error: 1.94
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00007 

Goal, Curr: (-1.11,  1.07), ( -1.40,  -0.82)   Error: 1.91
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00000 

Goal, Curr: (-0.88,  0.82), ( -1.40,  -0.82)   Error: 1.73
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00088 

Goal, Curr: (-1.24,  1.22), ( -1.40,  -0.82)   Error: 2.05
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00041 

Goal, Curr: (-1.15,  0.85), ( -1.40,  -0.82)   Error: 1.69
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00006 

Goal, Curr: (-1.17,  1.20), ( -1.40,  -0.82)   Error: 2.04
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:-0.00000 

Goal, Curr: (-0.88,  1.05), ( -1.40,  -0.82)   Error: 1.95
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00000 

Goal, Curr: (-0.98,  1.15), ( -1.40,  -0.88)   Error: 2.07
Last SG, Last State: ( -3.40,   1.10), ( -1.40,  -0.89)  SG Improvement:0.00295 

Goal, Curr: (-0.84,  1.17), ( -1.40,  -0.82)   Error: 2.07
Last SG, Last State: ( -3.40,   1.18), ( -1.40,  -0.82)  SG Improvement:0.00009 

episode:01000, mean:6.02, std:0.55, median:5.99, success:0.00
Goal, Curr: (-0.83,  0.89), (  1.40,  -1.40)   Error: 3.19
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.06,  0.79), (  1.40,  -1.40)   Error: 3.29
Last SG, Last State: (  3.08,   0.60), (  1.25,  -1.40)  SG Improvement:0.06694 

Goal, Curr: (-1.16,  1.12), ( -1.40,  -1.24)   Error: 2.37
Last SG, Last State: ( -3.40,   0.76), ( -1.40,  -1.24)  SG Improvement:0.00014 

Goal, Curr: (-0.83,  1.24), (  1.40,  -1.40)   Error: 3.45
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:-0.00000 

Goal, Curr: (-1.06,  1.16), ( -1.40,  -1.24)   Error: 2.42
Last SG, Last State: ( -3.40,   0.76), ( -1.40,  -1.24)  SG Improvement:0.00013 

Goal, Curr: (-0.92,  1.07), (  1.40,  -1.40)   Error: 3.38
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.07,  0.81), (  1.40,  -1.40)   Error: 3.32
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.09,  0.92), (  1.40,  -1.40)   Error: 3.40
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.01,  1.24), ( -1.40,  -1.24)   Error: 2.51
Last SG, Last State: ( -3.40,   0.76), ( -1.40,  -1.24)  SG Improvement:0.00013 

Goal, Curr: (-0.78,  1.15), (  1.40,  -1.40)   Error: 3.35
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-0.95,  0.88), (  1.40,  -1.40)   Error: 3.27
Last SG, Last State: (  3.27,   0.60), (  1.41,  -1.40)  SG Improvement:-1.17167 

Goal, Curr: (-1.13,  0.76), (  1.40,  -1.40)   Error: 3.32
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-0.85,  0.96), (  1.40,  -1.40)   Error: 3.26
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-0.97,  0.76), (  1.40,  -1.40)   Error: 3.21
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.24,  0.89), ( -1.40,  -1.24)   Error: 2.13
Last SG, Last State: ( -3.40,   0.76), ( -1.40,  -1.24)  SG Improvement:-0.00001 

Goal, Curr: (-1.17,  1.19), ( -1.40,  -1.24)   Error: 2.44
Last SG, Last State: ( -3.40,   0.76), ( -1.40,  -1.24)  SG Improvement:0.00020 

Goal, Curr: (-1.02,  0.80), (  1.40,  -1.40)   Error: 3.27
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:-0.00000 

Goal, Curr: (-0.95,  1.07), (  1.40,  -1.40)   Error: 3.41
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-0.89,  1.12), ( -1.40,  -1.24)   Error: 2.41
Last SG, Last State: ( -3.40,   0.76), ( -1.40,  -1.24)  SG Improvement:-0.00023 

Goal, Curr: (-0.86,  1.17), ( -1.40,  -1.24)   Error: 2.47
Last SG, Last State: ( -3.40,   0.76), ( -1.40,  -1.24)  SG Improvement:0.00020 

Goal, Curr: (-0.79,  0.86), (  1.40,  -1.40)   Error: 3.14
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.06,  1.11), ( -1.40,  -1.24)   Error: 2.37
Last SG, Last State: ( -3.40,   0.76), ( -1.40,  -1.24)  SG Improvement:0.00016 

Goal, Curr: (-0.80,  0.88), (  1.40,  -1.40)   Error: 3.16
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.23,  1.05), ( -1.40,  -1.24)   Error: 2.29
Last SG, Last State: ( -3.40,   0.76), ( -1.40,  -1.24)  SG Improvement:-0.00065 

Goal, Curr: (-0.95,  1.08), (  1.40,  -1.40)   Error: 3.42
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:0.00003 

Goal, Curr: (-0.97,  1.24), ( -1.40,  -1.24)   Error: 2.52
Last SG, Last State: ( -3.40,   0.76), ( -1.40,  -1.24)  SG Improvement:-0.00008 

Goal, Curr: (-0.96,  0.98), (  1.40,  -1.40)   Error: 3.35
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.13,  1.04), ( -1.40,  -1.24)   Error: 2.29
Last SG, Last State: ( -3.40,   0.76), ( -1.40,  -1.24)  SG Improvement:-0.00027 

Goal, Curr: (-1.12,  0.86), (  1.40,  -1.40)   Error: 3.38
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:-0.00000 

Goal, Curr: (-0.90,  0.82), (  1.40,  -1.40)   Error: 3.20
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-0.88,  1.11), (  1.40,  -1.40)   Error: 3.39
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.06,  0.96), ( -1.40,  -1.24)   Error: 2.22
Last SG, Last State: ( -3.40,   0.76), ( -1.40,  -1.24)  SG Improvement:0.00022 

Goal, Curr: (-1.18,  0.94), (  1.40,  -1.40)   Error: 3.48
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:0.01954 

Goal, Curr: (-1.18,  1.16), ( -1.40,  -1.24)   Error: 2.41
Last SG, Last State: ( -3.40,   0.76), ( -1.40,  -1.24)  SG Improvement:-0.00082 

Goal, Curr: (-1.11,  1.23), ( -1.40,  -1.24)   Error: 2.48
Last SG, Last State: ( -3.40,   0.76), ( -1.40,  -1.24)  SG Improvement:0.00020 

Goal, Curr: (-1.23,  0.82), (  1.40,  -1.40)   Error: 3.44
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:0.00067 

Goal, Curr: (-1.22,  1.12), ( -1.40,  -1.24)   Error: 2.37
Last SG, Last State: ( -3.40,   0.76), ( -1.40,  -1.24)  SG Improvement:-0.00000 

Goal, Curr: (-1.21,  0.78), (  1.40,  -1.40)   Error: 3.40
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-0.99,  1.13), (  1.40,  -1.40)   Error: 3.48
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.19,  1.09), ( -1.40,  -1.24)   Error: 2.33
Last SG, Last State: ( -3.40,   0.76), ( -1.40,  -1.24)  SG Improvement:0.00011 

Goal, Curr: (-0.89,  1.06), (  1.40,  -1.40)   Error: 3.36
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.05,  1.18), ( -1.40,  -1.24)   Error: 2.44
Last SG, Last State: ( -3.40,   0.76), ( -1.40,  -1.24)  SG Improvement:0.00010 

Goal, Curr: (-1.14,  0.93), (  1.40,  -1.40)   Error: 3.45
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:-0.00000 

Goal, Curr: (-0.91,  1.03), ( -1.40,  -1.24)   Error: 2.31
Last SG, Last State: ( -3.40,   0.76), ( -1.40,  -1.24)  SG Improvement:-0.00031 

Goal, Curr: (-1.22,  0.93), ( -1.40,  -1.24)   Error: 2.18
Last SG, Last State: ( -3.40,   0.76), ( -1.40,  -1.24)  SG Improvement:0.00016 

Goal, Curr: (-0.78,  1.15), ( -1.40,  -1.24)   Error: 2.46
Last SG, Last State: ( -3.40,   0.76), ( -1.40,  -1.24)  SG Improvement:0.00014 

Goal, Curr: (-0.94,  1.20), ( -1.40,  -1.24)   Error: 2.48
Last SG, Last State: ( -3.40,   0.76), ( -1.40,  -1.24)  SG Improvement:-0.00010 

Goal, Curr: (-0.84,  1.24), (  1.40,  -1.40)   Error: 3.46
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:-0.00000 

Goal, Curr: (-1.11,  1.01), (  1.40,  -1.40)   Error: 3.48
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-0.75,  1.12), (  1.40,  -1.40)   Error: 3.31
Last SG, Last State: (  3.40,   0.60), (  1.40,  -1.40)  SG Improvement:0.00000 

episode:01100, mean:7.16, std:0.80, median:7.12, success:0.00
Goal, Curr: (-0.79,  1.24), ( -1.40,  -1.40)   Error: 2.71
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-0.76,  0.88), ( -1.40,  -1.40)   Error: 2.36
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00000 

Goal, Curr: (-0.90,  1.03), ( -1.40,  -1.40)   Error: 2.48
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-0.94,  0.95), ( -1.40,  -1.40)   Error: 2.40
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-0.85,  1.23), ( -1.40,  -1.40)   Error: 2.69
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.10,  1.20), ( -1.40,  -1.40)   Error: 2.62
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.11,  0.93), ( -1.40,  -1.40)   Error: 2.35
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-0.93,  0.88), ( -1.40,  -1.40)   Error: 2.32
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.16,  0.78), ( -1.40,  -1.40)   Error: 2.19
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-0.80,  0.99), ( -1.40,  -1.40)   Error: 2.47
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.16,  0.80), ( -1.40,  -1.40)   Error: 2.21
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.13,  1.10), ( -1.40,  -1.40)   Error: 2.51
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.18,  0.86), ( -1.40,  -1.40)   Error: 2.27
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00000 

Goal, Curr: (-0.82,  1.21), ( -1.40,  -1.40)   Error: 2.67
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.09,  0.98), ( -1.40,  -1.40)   Error: 2.40
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00000 

Goal, Curr: (-0.96,  1.22), ( -1.40,  -1.40)   Error: 2.65
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.25,  1.03), ( -1.40,  -1.40)   Error: 2.43
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.02,  0.84), ( -1.40,  -1.40)   Error: 2.27
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-0.84,  0.76), ( -1.40,  -1.40)   Error: 2.23
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.23,  1.24), ( -1.40,  -1.40)   Error: 2.65
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00000 

Goal, Curr: (-0.87,  1.10), ( -1.40,  -1.40)   Error: 2.56
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00000 

Goal, Curr: (-0.88,  1.20), ( -1.40,  -1.40)   Error: 2.65
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.25,  1.20), ( -1.40,  -1.40)   Error: 2.61
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.02,  1.23), ( -1.40,  -1.40)   Error: 2.65
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00000 

Goal, Curr: (-1.09,  0.99), ( -1.40,  -1.40)   Error: 2.41
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00000 

Goal, Curr: (-1.03,  0.85), ( -1.40,  -1.40)   Error: 2.28
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00000 

Goal, Curr: (-1.21,  1.24), ( -1.40,  -1.40)   Error: 2.65
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-0.94,  0.87), ( -1.40,  -1.40)   Error: 2.32
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.01,  1.16), ( -1.40,  -1.40)   Error: 2.59
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-0.99,  1.06), ( -1.40,  -1.40)   Error: 2.50
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.06,  1.24), ( -1.40,  -1.40)   Error: 2.66
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00000 

Goal, Curr: (-0.89,  0.83), ( -1.40,  -1.40)   Error: 2.29
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:0.00000 

Goal, Curr: (-1.11,  0.87), ( -1.40,  -1.40)   Error: 2.29
Last SG, Last State: ( -3.40,   0.60), ( -1.40,  -1.40)  SG Improvement:-0.00000 

Goal, Curr: (-0.99,  0.93), ( -1.40,  -1.40)   Error: 2.36
